lon,lat,FullDate,Day,Month,Year,StateAbb,City,Corner
-119.0187125,35.3732921,8/4/2016,4,8,2016,CA,Bakersfield,Buck Owens & Rosedale Highway
-121.7405167,38.5449065,8/4/2016,4,8,2016,CA,Davis,Mace & Hwy 80 - Davis
-104.8970678,39.536482,8/4/2016,4,8,2016,CO,Lone Tree,SEC Lincoln & Yosemite - Lone Tree
-85.7157924,37.9883991,8/4/2016,4,8,2016,KY,Shepherdsville,I-65 and Hwy 44 - Shepherdsville
-113.4909267,53.544389,8/3/2016,3,8,2016,AB,Edmonton,Brewery District on 104
-118.1597911,33.8894598,8/1/2016,1,8,2016,CA,Paramount,Rosecrans & Downey
-95.4346238,29.7303278,8/1/2016,1,8,2016,CO,Lakewood,12408 West Alameda Parkway
-98.2300124,26.2034071,8/1/2016,1,8,2016,TX,McAllen,McColl & Nolana Loop
-95.5577221,29.6160671,8/1/2016,1,8,2016,TX,Stafford,"Hwy 90 & Promenade, Stafford"
-76.6196915,39.4370508,7/29/2016,29,7,2016,MD,Timonium,Timonium Square
-115.1398296,36.1699412,7/29/2016,29,7,2016,NV,Las Vegas,4507 Flamingo Rd
-76.5096731,37.2387556,7/29/2016,29,7,2016,VA,Yorktown,Route 17 at Ft Eustis
-122.406257,48.0400945,7/28/2016,28,7,2016,BC,Langley,Langley City Square
-119.0187125,35.3732921,7/28/2016,28,7,2016,CA,Bakersfield,Ming & Real
-99.752918,29.1990759,7/28/2016,28,7,2016,CA,Fair Oaks,Madison & Hazel
-71.2079809,46.8138783,7/28/2016,28,7,2016,QC,Quebec City,Les Galeries de la Capitale
-116.9739167,32.8383828,7/26/2016,26,7,2016,CA,Santee,Magnolia & Rockville
-121.9232879,36.5552386,7/26/2016,26,7,2016,IN,Carmel,116th and Spring Mill - Carmel
-117.0619755,34.0039039,7/25/2016,25,7,2016,CA,Calimesa,Calimesa & Myrtlewood
-117.1610838,32.715738,7/22/2016,22,7,2016,CA,San Diego,Oregon & El Cajon
-78.4805563,35.7876515,7/22/2016,22,7,2016,NC,Knightdale,Knightdale
-117.7499909,34.055103,7/21/2016,21,7,2016,CA,Pomona,Foothill & Lynoak
-79.6441198,43.5890452,7/21/2016,21,7,2016,ON,Mississauga,1016 Eglinton Ave E
-75.7012723,45.4765446,7/21/2016,21,7,2016,QC,Gatineau,495 Chemin Vanier
-112.315721,34.6100243,7/18/2016,18,7,2016,AZ,Prescott Valley,Glassford Hill Rd & Sundogs
-117.9143012,33.8365932,7/18/2016,18,7,2016,CA,Anaheim,Downtown Disney West
-98.4936282,29.4241219,7/18/2016,18,7,2016,TX,San Antonio,151 & Potranco
-95.6890185,39.0558235,7/16/2016,16,7,2016,KS,Topeka,29th St and Wannamaker Rd
-114.9817213,36.0395247,7/16/2016,16,7,2016,NV,Henderson,Stephanie & Wigwam
-80.0728201,26.4614625,7/15/2016,15,7,2016,FL,Delray Beach,Atlantic Ave & Turnpike
-76.2874927,36.7682088,7/15/2016,15,7,2016,VA,Chesapeake,Eden Way at Executive Boulevard
-94.2852085,36.359799,7/14/2016,14,7,2016,AR,Centerton,14th and Greenhouse
-118.9070887,34.1805403,7/14/2016,14,7,2016,CA,Newbury Park,Hillcrest & Ventu Park
-88.2667534,42.333355,7/14/2016,14,7,2016,IL,McHenry,Blake & Route 31
-74.029843,40.2479729,7/14/2016,14,7,2016,NJ,Ocean Township,Rt. 66 & S. Seaview Square Drive
-121.3153096,44.0581728,7/14/2016,14,7,2016,OR,Bend,Colorado & Arizona - Bend
-95.3698028,29.7604267,7/14/2016,14,7,2016,TX,Houston,610 & Braeswood
-97.0969552,33.0145673,7/13/2016,13,7,2016,TX,Flower Mound,Lakeside Parkway & FM 2499
-95.3698028,29.7604267,7/11/2016,11,7,2016,TX,Houston,Westheimer & Dairy Ashford Rd
-81.0739825,33.9934867,7/9/2016,9,7,2016,SC,W Columbia,I-26 and Highway 378
-92.1004852,46.7866719,7/8/2016,8,7,2016,GA,Duluth,Pleasant Hill & Club
-88.7033859,34.2576066,7/8/2016,8,7,2016,MS,Tupelo,N. Gloster and Barnes Crossing
-119.7725868,36.7468422,7/7/2016,7,7,2016,CA,Fresno,Cedar & Herndon
-83.2696509,42.240872,7/7/2016,7,7,2016,MI,Taylor,Southland Center - MI
-81.269453,28.8028612,7/7/2016,7,7,2016,NC,Sanford,S. Horwner Blvd & Rosser Rd.
-79.5131983,43.6204946,7/7/2016,7,7,2016,ON,Etobicoke,The Queensway & Hwy 427
-74.0059728,40.7127753,7/5/2016,5,7,2016,NY,New York,66th and Amsterdam
-104.990251,39.7392358,7/4/2016,4,7,2016,CO,Denver,Chambers and 40th
-80.8075537,28.6122187,7/1/2016,1,7,2016,FL,Titusville,SR 50 & I-95
57.0833628,30.2839379,6/30/2016,30,6,2016,CA,Kerman,Highway 180 & Goldenrod
-117.7499909,34.055103,6/30/2016,30,6,2016,CA,Pomona,Pomona & Temple
-104.8213634,38.8338816,6/30/2016,30,6,2016,CO,Colorado Springs,Palmer Park and Powers
-80.4831917,43.450301,6/30/2016,30,6,2016,ON,Kitchener,Fairway Plaza
-105.7530705,53.2033494,6/30/2016,30,6,2016,SK,Prince Albert,Cornerstone SC-Prince Albert
-104.8213634,38.8338816,6/28/2016,28,6,2016,CO,Colorado Springs,Interquest Parkway
-111.8412502,33.3061605,6/27/2016,27,6,2016,AZ,Chandler,Chandler & W Parklane
-118.255075,34.1425078,6/27/2016,27,6,2016,AZ,Glendale,"75th Ave & Loop 101, Glendale"
-111.8412502,33.3061605,6/27/2016,27,6,2016,AZ,Chandler,Gilbert & Ocotillo
-95.8243956,29.7857853,6/27/2016,27,6,2016,TX,Katy,Mason & Franz
-90.407341,38.5389423,6/25/2016,25,6,2016,MO,Sunset Hills,Watson and Lindbergh
-73.567256,45.5016889,6/25/2016,25,6,2016,QC,Montreal,St-Denis & Ontario
-118.3525748,33.9164032,6/24/2016,24,6,2016,CA,Hawthorne,Hawthorne Blvd & Imperial
-117.3794834,33.1958696,6/24/2016,24,6,2016,CA,Oceanside,Mission & Archer
-94.1632404,45.5579451,6/24/2016,24,6,2016,FL,St. Cloud,US 192 & Old Canoe Creek
-76.7944104,40.862585,6/24/2016,24,6,2016,OH,Sunbury,Columbus Premium Outlet
-97.0969552,33.0145673,6/24/2016,24,6,2016,TX,Flower Mound,407 & Morriss
-109.5287479,40.4555157,6/24/2016,24,6,2016,UT,Vernal,Vernal - 5th W and Main
-122.9805104,49.2488091,6/23/2016,23,6,2016,BC,Burnaby,Solo District
-87.840625,42.2586342,6/23/2016,23,6,2016,CA,Lake Forest,Alton Pkwy & Rancho Pkwy South
-88.0809036,41.9575285,6/23/2016,23,6,2016,IL,Bloomingdale,Lake & Fairfield
-84.5037164,38.0405837,6/23/2016,23,6,2016,KY,Lexington,Tates Creek and Wilson Downing Rd
-120.7401385,47.7510741,6/22/2016,22,6,2016,DC,Washington,6th & H
-72.6850932,41.7637111,6/21/2016,21,6,2016,CT,Hartford,Hartford Hospital
-79.3831843,43.653226,6/21/2016,21,6,2016,ON,Toronto,MARS - University & College
-80.1917902,25.7616798,6/18/2016,18,6,2016,FL,Miami,Dolphin Mall Food Court
-87.1111676,37.7719074,6/18/2016,18,6,2016,KY,Owensboro,Heartland Crossings
-87.5867598,30.2697033,6/17/2016,17,6,2016,AL,Orange Beach,Perdido Beach & Orange Beach
-122.0651819,37.9100783,6/17/2016,17,6,2016,CA,Walnut Creek,Broadway Plaza Center Court
-92.1004852,46.7866719,6/17/2016,17,6,2016,GA,Duluth,Peachtree Indust. & Pleasant Hill
-94.1288141,36.1867442,6/16/2016,16,6,2016,AR,Springdale,Sunset & Reiff
-118.2436849,34.0522342,6/16/2016,16,6,2016,CA,Los Angeles,6th & Occidental
-121.556359,39.5137752,6/16/2016,16,6,2016,CA,Oroville,Oro Dam & Feather River
-99.2650804,34.1545306,6/16/2016,16,6,2016,CT,Vernon,Vernon
-72.475919,42.1600936,6/16/2016,16,6,2016,MA,Ludlow,Ludlow
-70.9694555,41.640396,6/16/2016,16,6,2016,MA,North Dartmouth,North Dartmouth
-76.6121893,39.2903848,6/16/2016,16,6,2016,MD,Baltimore,The Rotunda
-87.8406192,42.0111412,6/16/2016,16,6,2016,NJ,Park Ridge,Park Ridge
-95.3698028,29.7604267,6/16/2016,16,6,2016,TX,Houston,Huffmeister & White Oak
-122.4786854,48.7519112,6/16/2016,16,6,2016,WA,Bellingham,Iowa & King - Bellingham
-111.8412502,33.3061605,6/14/2016,14,6,2016,AZ,Chandler,"Dobson & Frye, Chandler"
-104.8560902,39.3722121,6/13/2016,13,6,2016,CO,Castle Rock,Meadows Prkwy & Factory Shops Blvd
-95.8547119,36.2695388,6/13/2016,13,6,2016,OK,Owasso,116th & Mingo Valley Expressway
-79.4110794,43.7615377,6/13/2016,13,6,2016,ON,North York,861 York Mills Road Unit A01001A
-74.1181971,42.0409247,6/12/2016,12,6,2016,GA,Woodstock,The Outlets at Atlanta
-75.1652215,39.9525839,6/11/2016,11,6,2016,PA,Philadelphia,3901 Walnut St
-117.9075627,34.1336186,6/10/2016,10,6,2016,CA,Azusa,Foothill & Todd
-81.9495331,26.5628537,6/10/2016,10,6,2016,FL,Cape Coral,Veterans Pkwy & Surfside Blvd
-78.8783585,35.0526641,6/10/2016,10,6,2016,GA,Fayetteville,Highway 85 & Ellis
-122.6706498,45.4206749,6/10/2016,10,6,2016,OR,Lake Oswego,Boones Ferry & SW 65th
-117.5561885,34.145236,6/9/2016,9,6,2016,CA,Los Osos,Los Osos Valley Rd & 10th Street
-96.8212737,32.9417354,6/9/2016,9,6,2016,CA,North Highland,Watt & Elkhorn
-77.0909809,38.8816208,6/8/2016,8,6,2016,VA,Arlington,The Acadia
-111.0429339,45.6769979,6/6/2016,6,6,2016,MT,Bozeman,Bozeman - Main and 11th
-117.1483648,33.4936391,6/4/2016,4,6,2016,CA,Temecula,Jefferson & Overland
-111.8338359,41.7369803,6/4/2016,4,6,2016,UT,Logan,700 South Main Street - Logan
170.5027976,-45.8787605,6/3/2016,3,6,2016,FL,Dunedin,SR 580 & Overcash
-0.175281,51.3573721,6/3/2016,3,6,2016,MA,Sutton,"Sutton, Pleasant Valley Crossing"
-83.3583803,41.96426,6/3/2016,3,6,2016,MI,Frenchtown Township,Monroe - Telegraph & Mall Rd
-122.8755949,42.3265152,6/3/2016,3,6,2016,OR,Medford,Barnett & Medical Ctr. Dr - Medford
-113.4909267,53.544389,5/30/2016,30,5,2016,AB,Edmonton,Edmonton City Centre
-95.8998969,29.6931119,5/30/2016,30,5,2016,TX,Fulshear,FM1463 & Westpark
-81.9573194,29.7477442,5/30/2016,30,5,2016,TX,Abline,351 & Enterprise
-112.0740373,33.4483771,5/28/2016,28,5,2016,AZ,Phoenix,24th Avenue & Northern
-90.0715323,29.9510658,5/27/2016,27,5,2016,LA,New Orleans,601 Poydras Street
-118.0467339,34.0519548,5/26/2016,26,5,2016,CA,South El Monte,Durfee & Thienes
-0.399752,54.283113,5/26/2016,26,5,2016,ON,Scarborough,43 Milner Avenue Building C
-118.2436849,34.0522342,5/24/2016,24,5,2016,CA,Los Angeles,La Cienega and Airdrome
-79.3831843,43.653226,5/24/2016,24,5,2016,ON,Toronto,Sherway Gardens Indigo
-112.0740373,33.4483771,5/23/2016,23,5,2016,AZ,Phoenix,Cactus and Tatum
-97.1316788,33.0731775,5/23/2016,23,5,2016,TX,Bartonville,407 & McMakin
-97.678896,30.5082551,5/23/2016,23,5,2016,TX,Round Rock,University & Sunrise
-97.0780654,32.9342919,5/23/2016,23,5,2016,TX,Grapevine,Grapevine Mills Mall Kiosk
-95.4346238,29.7303278,5/20/2016,20,5,2016,CO,Lakewood,S Wadsworth and W Jewel
-73.8183804,42.844668,5/20/2016,20,5,2016,NY,Clifton Park,Clifton Park Center
-81.9234726,41.4156025,5/20/2016,20,5,2016,OH,North Olmsted,Cornerstone Plaza
-73.8272029,40.6958108,5/18/2016,18,5,2016,ON,Richmond Hill,"11108 Yonge Street, Richmond Hill"
-73.567256,45.5016889,5/18/2016,18,5,2016,QC,Montreal,Carrefour Laval RELO
-119.8138027,39.5296329,5/16/2016,16,5,2016,NV,Reno,Robb and Sharlands - Reno
-117.3794834,33.1958696,5/16/2016,16,5,2016,NY,Oceanside,Oceanside-Long Beach Rd.
-97.342782,31.0982344,5/16/2016,16,5,2016,TX,Temple,West Adams & Hilliard
-118.0946408,33.8863737,5/13/2016,13,5,2016,CA,Cerritos,Los Cerritos Center
-119.0187125,35.3732921,5/13/2016,13,5,2016,CA,Bakersfield,Stockdale Hwy & Calloway Drive
2.1203554,48.8048649,5/13/2016,13,5,2016,KY,Versailles,Lexington Rd & Marsailles Rd
-122.7714861,45.4312294,5/13/2016,13,5,2016,OR,Tigard,Washington Square West Kiosk
-119.1770516,34.1975048,5/12/2016,12,5,2016,CA,Oxnard,Gonzales & Rose
-87.9403418,41.8994744,5/12/2016,12,5,2016,IL,Elmhurst,York & Industrial
-74.0059728,40.7127753,5/9/2016,9,5,2016,NY,New York,63rd & 3rd Ave
-96.7298519,32.9483335,5/9/2016,9,5,2016,TX,Richardson,Plano & Renner
-92.2895948,34.7464809,5/7/2016,7,5,2016,AR,Little Rock,Outlets at Little Rock
-84.2963123,33.7748275,5/7/2016,7,5,2016,GA,Decatur,N Decatur & Church
-122.6764815,45.5230622,5/7/2016,7,5,2016,OR,Portland,26th & Yeon
-88.0834059,42.0333607,5/6/2016,6,5,2016,IL,Schaumburg,Woodfield Mall Center Cour
-90.322614,38.789217,5/6/2016,6,5,2016,MO,Florissant,N Lindbergh and New Halls Ferry
-122.8231915,47.0342629,5/6/2016,6,5,2016,WA,Lacey,Martin Way & Kingham - Lacey
-87.6297982,41.8781136,5/5/2016,5,5,2016,IL,Chicago,200 North Michigan Avenue
-83.0103409,40.119413,5/5/2016,5,5,2016,NJ,Hanover,Cedar Knolls Hanover
-74.5596879,39.4928235,5/5/2016,5,5,2016,NJ,Galloway,Galloway Township
-119.4960106,49.8879519,5/4/2016,4,5,2016,BC,Kelowna,Rutland Crossing
-117.1610838,32.715738,5/3/2016,3,5,2016,CA,San Diego,Horton Plaza - Pavilion Area
-88.0717353,41.9103068,5/3/2016,3,5,2016,IL,Glendale Heights,Army Trail & Bloomingdale
-106.6630437,35.2327544,5/3/2016,3,5,2016,NM,Rio Rancho,Rio Rancho - 528 and Southern
-84.3879824,33.7489954,5/2/2016,2,5,2016,GA,Atlanta,7th & Peachtree
-122.0651819,37.9100783,4/29/2016,29,4,2016,CA,Walnut Creek,Newell & S. Main Street
-80.271716,26.0573112,4/29/2016,29,4,2016,FL,Cooper City,Stirling Rd & University Dr
-6.2603097,53.3498053,4/29/2016,29,4,2016,GA,Dublin,Dublin Mall
-84.2940899,34.0753762,4/29/2016,29,4,2016,GA,Alpharetta,Windward & Cingular
-90.3053915,38.7442175,4/29/2016,29,4,2016,MO,Ferguson,W Florissant & Somerset - Ferguson
-79.3794811,40.3211808,4/29/2016,29,4,2016,PA,Latrobe,Latrobe
-87.6297982,41.8781136,4/28/2016,28,4,2016,IL,Chicago,Clark and Diversey
-116.41279,33.739744,4/25/2016,25,4,2016,CA,Rancho Mirage,Hwy 111 & Magnesia Falls
-118.1331593,33.9401088,4/25/2016,25,4,2016,CA,Downey,Paramount & Imperial
-97.0780654,32.9342919,4/25/2016,25,4,2016,TX,Grapevine,William D Tate & Hwy 114
-82.4609528,35.3187279,4/24/2016,24,4,2016,NC,Hendersonville,Four Seasons Boulevard & I-26
-114.9817213,36.0395247,4/22/2016,22,4,2016,NV,Henderson,Eastern & Coronado Center
-87.6297982,41.8781136,4/21/2016,21,4,2016,IL,Chicago,Union Station Chicago
-75.6274583,40.0325817,4/21/2016,21,4,2016,PA,Exton,Lionville DT
-122.2020795,47.9789848,4/21/2016,21,4,2016,WA,Everett,128th St SW & 4th Ave W - Everett
-72.6874023,44.4654332,4/20/2016,20,4,2016,PA,Stowe,Pottstown
-74.0059728,40.7127753,4/19/2016,19,4,2016,NY,New York,Columbus Circle Subway
-111.6342993,33.2486638,4/18/2016,18,4,2016,AZ,Queen Creek,Ellsworth Rd & Rittenhouse Rd
-97.0035982,28.8052674,4/18/2016,18,4,2016,BC,Victoria,Eagle Creek Village SC
-74.0059728,40.7127753,4/18/2016,18,4,2016,NY,New York,222 Broadway
-74.0059728,40.7127753,4/18/2016,18,4,2016,NY,New York,46th between 6th and 5th
-97.9413941,29.8832749,4/18/2016,18,4,2016,TX,San Marcos,I-35 & CR 123
-82.5514869,35.5950581,4/15/2016,15,4,2016,NC,Asheville,Asheville Outlets
0.891874,51.895927,4/14/2016,14,4,2016,CT,Colchester,Linwood Plaza
-75.6971931,45.4215296,4/14/2016,14,4,2016,ON,Ottawa,1619 Orleans Blvd
-79.3831843,43.653226,4/14/2016,14,4,2016,ON,Toronto,3300 Bloor Street West
-117.1610838,32.715738,4/13/2016,13,4,2016,CA,San Diego,Mira Mesa & Camino Ruiz
-116.9625269,32.7947731,4/12/2016,12,4,2016,CA,El Cajon,Main & Jamacha
14.2681244,40.8517746,4/11/2016,11,4,2016,FL,Naples,Collier Blvd & Immokalee Rd
-71.0588801,42.3600825,4/11/2016,11,4,2016,MA,Boston,303 Congress Street
-118.4911912,34.0194543,4/9/2016,9,4,2016,CA,Santa Monica,Pico & Stewart
-81.655651,30.3321838,4/8/2016,8,4,2016,NC,Jacksonville,Western & Gateway
-77.6611022,39.9375911,4/8/2016,8,4,2016,PA,Chambersburg,"Chambersburg, Norland Ave"
-73.567256,45.5016889,4/8/2016,8,4,2016,QC,Montreal,Eaton Center - McGill Station
-118.781482,34.2694474,4/7/2016,7,4,2016,CA,Simi Valley,Cochran and Galena
-123.0867536,44.0520691,4/7/2016,7,4,2016,OR,Eugene,Franklin & Villard - Eugene
-77.1807842,38.2664512,4/7/2016,7,4,2016,VA,King George,King George Gateway
-118.255075,34.1425078,4/5/2016,5,4,2016,AZ,Glendale,Arrowhead Towne Center Kiosk
-81.3178446,28.7588833,4/1/2016,1,4,2016,FL,Lake Mary,International Pkwy & Heathrow Park
-82.7912134,27.8397466,4/1/2016,1,4,2016,FL,Seminole,Park Blvd & Seminole Blvd
-80.206436,26.2445263,4/1/2016,1,4,2016,FL,Margate,6700 W Atlantic Blvd
-82.4571776,27.950575,4/1/2016,1,4,2016,FL,Tampa,Fowler & 15th
-84.2940899,34.0753762,4/1/2016,1,4,2016,GA,Alpharetta,Old Milton & Amber Park
-106.6055534,35.0853336,4/1/2016,1,4,2016,NM,Albuquerque,ABQ - Rio Grande and I-40
-73.8624893,40.7255722,4/1/2016,1,4,2016,NY,Rego Park,92-77 Queens Blvd
-117.8103367,34.0286226,3/31/2016,31,3,2016,CA,Diamond Bar,Grand & Golden Springs
-117.8939364,34.1396215,3/31/2016,31,3,2016,CA,Monrovia,Foothill & Madison
-83.555212,41.6639383,3/31/2016,31,3,2016,OH,Toledo,Talmadge & Monroe
-86.5186054,36.200055,3/31/2016,31,3,2016,TN,Mt Juliet,Mt Juliet - Lebanon Rd
-80.8431267,35.2270869,3/29/2016,29,3,2016,NC,Charlotte,Hwy 49 & Steelecroft Pkwy
-98.4936282,29.4241219,3/29/2016,29,3,2016,TX,San Antonio,I-10 & Cielo Vista
-95.3698028,29.7604267,3/28/2016,28,3,2016,TX,Houston,Chimney Rock Rd & Richmond Ave
30.7233095,46.482526,3/27/2016,27,3,2016,TX,Odessa,42nd & Ben Sheppard
-112.0245054,46.5883707,3/25/2016,25,3,2016,MT,Helena,Lyndale and Last Chance - Helena
-82.9987942,39.9611755,3/25/2016,25,3,2016,OH,Columbus,Market at Morse & Hamilton
-79.9703318,40.6300567,3/25/2016,25,3,2016,PA,Gibsonia,Grandview Crossing
-120.0607176,36.9613356,3/24/2016,24,3,2016,CA,Madera,Ave 18.5 & Hwy 99
2.3522219,48.856614,3/24/2016,24,3,2016,TX,Paris,Loop 286 & Lamar
-122.6465372,47.735928,3/24/2016,24,3,2016,WA,Poulsbo,Hwy 3 & Finn Hill Rd
-84.406761,39.4039859,3/23/2016,23,3,2016,OH,Liberty Township,I-75 and Liberty Way
-79.6441198,43.5890452,3/21/2016,21,3,2016,ON,Mississauga,Square One South
-86.0085955,40.0455917,3/18/2016,18,3,2016,IN,Noblesville,SR-37 & Pleasant - Noblesville
-76.2858726,36.8507689,3/18/2016,18,3,2016,VA,Norfolk,Granby & Plume
-79.3831843,43.653226,3/17/2016,17,3,2016,ON,Toronto,17B Leslie Street
-117.8265049,33.6845673,3/16/2016,16,3,2016,CA,Irvine,Irvine Center Drive & Research
-120.5907252,35.1185868,3/16/2016,16,3,2016,CA,Arroyo Grande,Grand Ave & Elm Street
-82.4571776,27.950575,3/15/2016,15,3,2016,FL,Tampa,Bruce B Downs & E 132nd St
-95.4346238,29.7303278,3/12/2016,12,3,2016,WA,Lakewood,Berkeley & Union - Tillicum
-82.5748194,27.4989278,3/11/2016,11,3,2016,FL,Bradenton,SR 70 & Lockwood
-73.9441579,40.6781784,3/11/2016,11,3,2016,NY,Brooklyn,Flatbush Ave & Kings Hwy
-85.4951663,32.5933574,3/10/2016,10,3,2016,CA,Auburn,Hwy 49 & Willow Creek
-117.8265049,33.6845673,3/10/2016,10,3,2016,CA,Irvine,Jamboree & Bryan
-106.6700458,52.1332144,3/10/2016,10,3,2016,SK,Saskatoon,Stonebridge Centre
-85.323214,51.253775,3/7/2016,7,3,2016,CA,Ontario,Ontario Mills & Mills Circle
-73.7948516,40.7282239,3/7/2016,7,3,2016,NY,Queens,89th Ave & Sutphin Blvd.
-88.1227199,42.0629915,3/5/2016,5,3,2016,IL,Hoffman Estates,I-90 & Sutton Rd. - Prairie Stone
-122.9731565,45.3001178,3/5/2016,5,3,2016,OR,Newberg,Elliott Rd & Hwy 99 - Newberg
-81.3031179,29.028318,3/4/2016,4,3,2016,FL,Deland,US 17-92 & Orange Camp Rd
1.077483,49.922992,3/3/2016,3,3,2016,NB,Dieppe,270 Amirault
-74.012084,40.8042674,3/3/2016,3,3,2016,NJ,North Bergen,"North Bergen, River Rd."
-121.302728,38.5890723,3/1/2016,1,3,2016,CA,Rancho Cordova,Folsom & Dawes
-73.212072,44.4758825,3/1/2016,1,3,2016,IA,Burlington,Agency and Roosevelt - Burlington
-111.8314724,33.4151843,2/29/2016,29,2,2016,AZ,Mesa,"Alma School & Baseline Rd, Mesa"
-118.1937395,33.7700504,2/27/2016,27,2,2016,CA,Long Beach,South Pike & Shoreline Drive
-93.0081479,45.0853814,2/26/2016,26,2,2016,MN,White Bear Lake,White Bear Ave & I-694
151.2092955,-33.8688197,2/26/2016,26,2,2016,NS,Sydney,378 Welton Street
-73.7981884,41.0189863,2/26/2016,26,2,2016,NY,Hartsdale,"Hartsdale, South Central Ave"
-118.3617443,34.0900091,2/25/2016,25,2,2016,CA,West Hollywood,Santa Monica & Robertson
-81.7799871,24.5550593,2/25/2016,25,2,2016,FL,Key West,2500 N Roosevelt Blvd
-117.0430865,34.033625,2/22/2016,22,2,2016,CA,Yucaipa,Yucaipa & 6th
-82.3940104,34.8526176,2/19/2016,19,2,2016,NC,Greenville,Firetower Road and S. Memorial
-92.2670941,34.769536,2/18/2016,18,2,2016,AR,North Little Rock,JFK and North Hills
-122.2170661,47.4828776,2/18/2016,18,2,2016,WA,Renton,NE 4th Street and Union Ave NE
-118.081733,33.9022367,2/17/2016,17,2,2016,CT,Norwalk,"Norwalk, Darinor Plaza"
-79.3831843,43.653226,2/17/2016,17,2,2016,ON,Toronto,Union Station - Go West Concourse
-95.3698028,29.7604267,2/17/2016,17,2,2016,TX,Houston,Eldridge & West
-79.9908729,35.894581,2/16/2016,16,2,2016,FL,Trinity,SR 54 & Little Rd
-95.6349463,29.6196787,2/15/2016,15,2,2016,TX,Sugar Land,Hwy 90 & Easton
-95.3698028,29.7604267,2/14/2016,14,2,2016,TX,Houston,Houston Galleria Downstairs
-116.7804664,47.6776832,2/12/2016,12,2,2016,ID,Couer d`Alene,210 W. Ironwood Drive
-115.1398296,36.1699412,2/12/2016,12,2,2016,NV,Las Vegas,Las Vegas - Decatur and Hwy 215
-96.7298519,32.9483335,2/12/2016,12,2,2016,TX,Richardson,US 75 & Beltline
-111.8507662,40.3916172,2/12/2016,12,2,2016,UT,Lehi,Lehi - Main St and I-15
-77.4360481,37.5407246,2/12/2016,12,2,2016,VA,Richmond,Huguenot Village Shopping Center
-121.9514666,49.1579401,2/11/2016,11,2,2016,BC,Chilliwack,Edwards Crossing - Yale & Ontario
-118.2436849,34.0522342,2/11/2016,11,2,2016,CA,Los Angeles,Lincoln & 84th
-93.5272861,44.7973962,2/10/2016,10,2,2016,MN,Shakopee,CR 21 and Old Carriage - Shakopee
-97.5568667,30.3430373,2/8/2016,8,2,2016,TX,Manor,US 290 & Lexington
-120.7401385,47.7510741,2/5/2016,5,2,2016,DC,Washington,1304 F Street
-73.7126314,40.6320482,2/5/2016,5,2,2016,OH,Woodmere,Woodmere Center
-117.1825381,34.0555693,2/4/2016,4,2,2016,CA,Redlands,Redlands & Clark
-75.34358,40.037056,2/4/2016,4,2,2016,PA,Villanova,Villanova
-63.1310704,46.23824,2/4/2016,4,2,2016,PE,Charlottetown,University & Buchanan Ave.
-111.789027,33.3528264,2/3/2016,3,2,2016,AZ,Gilbert,Cooper & Warner
-98.4936282,29.4241219,2/1/2016,1,2,2016,TX,San Antonio,Rivercenter Mall
-84.0712997,34.0514898,1/29/2016,29,1,2016,GA,Suwanee,Lawrenceville Suwanee & Nrtholt Pky
-79.3831843,43.653226,1/29/2016,29,1,2016,ON,Toronto,Danforth & Monarch Park
-79.9958864,40.4406248,1/29/2016,29,1,2016,PA,Pittsburgh,Amos Hall
-96.6252679,32.3293111,1/29/2016,29,1,2016,TX,Ennis,E Ennis Ave & Mulberry
-74.1985597,40.8644792,1/28/2016,28,1,2016,CA,Montclair,Central & The I-10
-79.3831843,43.653226,1/28/2016,28,1,2016,ON,Toronto,Birchmount & Sheppard
-75.273018,39.9995913,1/28/2016,28,1,2016,PA,Wynnewood,Wynnewood
-73.785008,45.638974,1/28/2016,28,1,2016,QC,Rosemere,Cure-Labelle & Cloutier
-79.9310512,32.7764749,1/27/2016,27,1,2016,SC,Charleston,1117 Savannah Hwy
-95.1182645,29.5377315,1/25/2016,25,1,2016,TX,Webster,Bay Area & Glenwest
-81.0998342,32.0835407,1/23/2016,23,1,2016,GA,Savannah,White Bluff and Abercorn Street
-121.9514666,49.1579401,1/21/2016,21,1,2016,BC,Chilliwack,Garrison & Vedder
-97.3307658,32.7554883,1/20/2016,20,1,2016,TX,Fort Worth,I-35 & N Tarrant Pkwy
-95.3698028,29.7604267,1/20/2016,20,1,2016,TX,Houston,Hwy 290 & 34th St
-110.926479,32.2217429,1/18/2016,18,1,2016,AZ,Tucson,"Kino & I-10, Tucson Marketplace"
